year	month	day	hour	O3 (ug/m3)	NOX (ug/m3)	NO2 (ug/m3)	PM25 (ug/m3)	PM10 (ug/m3)
2015	2	16	16	39.6332617784	15.8635178614	14.3880151575	34.5495819858	36.7104530334
2015	2	16	17	38.2238893509	18.1353935779	17.321756284	35.7881145477	38.1474552155
2015	2	16	18	38.1922826767	16.0660653114	16.0660653114	34.4464468813	38.6959983345
2015	2	16	19	39.0989561081	15.4679057598	15.4679057598	32.4678405762	36.6005516052
2015	2	16	20	38.9064297216	14.3946211338	14.3946211338	29.6929879189	34.6680326462
2015	2	16	21	41.929444313	13.8078756174	13.8078756174	27.2051377296	33.9808344467
2015	2	16	22	40.0509939194	12.9755524569	12.9755524569	26.2748821986	33.5088042956
2015	2	16	23	40.0072333551	12.848437472	12.848437472	25.3186016083	30.9393506172
2015	2	17	0	42.5673140318	11.2358021736	11.2358021736	23.0715732574	28.5022592545
2015	2	17	1	41.4782678982	10.2169594765	10.2169594765	18.4396464236	25.4901461601
2015	2	17	2	43.4186449622	7.76654040813	7.76654040813	17.6974859238	22.8443790331
2015	2	17	3	42.6957511902	6.43821326661	6.43821326661	16.1010744572	20.1443901062
2015	2	17	4	44.3862433484	6.73139482117	6.73139482117	15.9141101837	16.0519826412
2015	2	17	5	45.4889019332	6.59234166145	6.59234166145	16.0465321541	13.2994949818
2015	2	17	6	45.3398208618	6.68527173996	6.68527173996	16.1027574539	13.2796602249
2015	2	17	7	44.1605520248	8.00089187934	8.00034964085	15.0585255623	13.3767385483
2015	2	17	8	45.2469091415	9.01465750398	8.61938905716	13.5321652889	12.9588598155
2015	2	17	9	43.204460144	8.49873914481	7.84879184066	12.4365372658	12.7696824954
2015	2	17	10	43.9576292038	8.18883164449	7.4214195013	11.4333293438	14.0582051277
2015	2	17	11	43.0672136946	8.5779494947	7.86663043499	10.2958520143	14.5528420377
2015	2	17	12	40.6533336639	13.0616369271	11.8371751698	11.2073779106	15.264640915
2015	2	17	13	38.0805211667	13.1977588533	11.9992275238	14.9460492134	19.644552356
2015	2	17	14	31.8898773193	18.5651651692	16.656236048	19.8204984665	25.3773985594
2015	2	17	15	23.1135557869	25.6094812704	22.480017662	22.6067261755	26.3003435135
2015	2	17	16	20.2001019144	31.359974823	28.5680116161	23.4566714595	26.0118746758
2015	2	17	17	12.581384182	35.3672145366	34.9890584946	20.6938502892	23.3520278931
2015	2	17	18	5.51906579563	34.4037446976	34.4037446976	17.8635498041	19.6641111374
2015	2	17	19	9.22489333153	36.7264289856	36.7264289856	14.2670650482	23.1305146217
2015	2	17	20	13.1764677893	35.5238523483	35.5238523483	13.0511342838	23.8308677673
2015	2	17	21	19.9588122368	33.0432004929	33.0432004929	15.4377522469	22.9220369345
2015	2	17	22	26.7553663254	31.6862673759	31.6862673759	18.0200576782	24.9197095807
2015	2	17	23	26.8427911186	31.6430883408	31.6430883408	20.0610700519	25.4318122415
2015	2	18	0	24.6247363091	27.1719655991	27.1719655991	22.0191626549	29.0809888254
2015	2	18	1	21.1694185195	26.2397892787	26.2397892787	17.8056612015	30.0834937096
2015	2	18	2	19.1147028947	25.5519676208	25.5519676208	16.9736325741	26.6811429915
2015	2	18	3	14.0563049316	26.1054568291	26.1054568291	18.0146255493	26.2169888937
2015	2	18	4	11.7445759773	25.9236769676	25.9236769676	16.5499970913	23.1358451843
2015	2	18	5	9.83268809319	25.1814003023	25.1814003023	19.1474428177	28.0796916644
2015	2	18	6	17.153173234	23.2535300255	23.2535300255	17.0845975876	24.53941679
2015	2	18	7	14.2724334192	25.3976552787	25.3895354271	16.7727527618	23.3450727463
2015	2	18	8	18.9707521034	24.7534732705	22.9297103882	16.8240047983	22.9769082069
2015	2	18	9	25.1657374792	20.8684531786	18.4467111879	17.701523304	20.0331878662
2015	2	18	10	28.8679089546	18.6210606974	15.9964004128	22.114081839	19.3312821388
2015	2	18	11	32.6106534004	16.647942775	14.5461065428	20.5022609358	20.1852927208
2015	2	18	12	33.1933196132	16.0388878674	13.9380426407	19.7405743599	18.984544754
2015	2	18	13	34.1246614456	17.7836478996	15.307186842	17.0940852165	18.8475813904
2015	2	18	14	36.4139792859	17.7113780833	15.5893060029	15.2890350819	18.0419969559
2015	2	18	15	40.0502510071	16.8640821041	15.2194609642	14.7227253914	16.806907177
2015	2	18	16	39.4004945755	17.1653854861	15.8173933029	14.4391951561	15.7771394253
2015	2	18	17	37.0936088562	18.5527908	17.9566624624	13.1357021332	16.5551085122
2015	2	18	18	33.7812563579	13.0570685331	13.0570685331	13.8365380764	17.3415699005
2015	2	18	19	29.2387263786	15.1093721527	15.1093721527	17.3279895782	20.8294901848
2015	2	18	20	23.5710306168	18.0212101936	18.0212101936	18.302713871	23.8606838716
2015	2	18	21	21.2873930208	22.9273681042	22.9273681042	20.5489196777	24.4308319092
2015	2	18	22	19.4616561597	24.9116278075	24.9116278075	24.9883862047	27.1907556792
2015	2	18	23	19.0499753952	24.6274337769	24.6274337769	28.4671244621	31.188443011
2015	2	19	0	20.2136931419	22.2155923843	22.2155923843	28.5215936159	28.8702468674
2015	2	19	1	20.2230664621	21.4677157402	21.4677157402	28.7707252502	29.7351622581
2015	2	19	2	19.6481904984	19.2027821541	19.2027821541	27.5699315071	29.0763602257
2015	2	19	3	17.4656949043	18.4341940865	18.4341940865	27.2117595493	29.9544619839
2015	2	19	4	16.8461545236	18.6797900117	18.6797900117	31.4118139739	33.228764534
2015	2	19	5	21.064385891	17.6773937504	17.6773937504	32.9959392548	34.7838767421
2015	2	19	6	25.2143483162	14.3369209766	14.3369209766	35.8299713135	37.2702975412
2015	2	19	7	26.8552348393	15.1880275825	15.1818136974	33.4785223007	35.5213381099
2015	2	19	8	30.0381150246	14.6080177862	13.4510133266	32.9271297455	34.7668907715
2015	2	19	9	32.3607387372	12.308297445	10.9370546341	31.3606014252	33.6655158997
2015	2	19	10	35.3515520096	11.2848179163	9.73733240851	26.5564055443	29.7416973114
2015	2	19	11	46.7003231049	8.97012400275	7.96509242058	28.7171316147	31.8242545128
2015	2	19	12	51.6260967255	7.55277194568	6.74028217793	24.9112210274	27.6671735073
2015	2	19	13	55.7402696069	7.24839494155	6.42685079575	24.715816356	26.5577438327
2015	2	19	14	57.3944683075	6.54157653749	5.84578323364	26.1636715674	27.3526353836
2015	2	19	15	58.5816020966	6.79380376038	6.20056632671	23.8941106065	27.2571249008
2015	2	19	16	57.7543334961	6.49083480523	6.04438996315	24.3369784355	26.2370491028
2015	2	19	17	55.165545978	7.1016878486	6.86844123824	23.4686613083	26.7829699516
2015	2	19	18	55.1418687806	7.10841810703	7.10841810703	23.8524589539	27.8481278419
2015	2	19	19	55.1545868037	7.94710814953	7.94710814953	25.4720773697	27.7324234121
2015	2	19	20	52.9527196884	7.2064743042	7.2064743042	26.322760582	29.4993600845
2015	2	19	21	51.2042951584	8.09646985612	8.09646985612	26.2132387161	29.4631298565
2015	2	19	22	51.2314434052	8.63739514351	8.63739514351	22.2748713885	25.4370942116
2015	2	19	23	55.692598458	7.94885504246	7.94885504246	23.5555605888	23.9652723979
2015	2	20	0	58.7031328947	5.59898082443	5.59898082443	22.8229708672	23.8332123756
2015	2	20	1	58.5985374105	6.10928568656	6.10928568656	20.8591628954	22.3055067374
2015	2	20	2	58.222076416	6.84283953318	6.84283953318	18.274503231	19.8692926066
2015	2	20	3	59.0215768814	6.93382032962	6.93382032962	17.7289729118	18.6142034153
2015	2	20	4	59.9006643295	7.17748976249	7.17748976249	17.6094982403	19.0648716339
2015	2	20	5	59.265089035	5.26730573177	5.26730573177	14.0365896232	16.4102574532
2015	2	20	6	57.4832296371	4.46718323231	4.46718323231	12.7759670423	15.604953289
2015	2	20	7	56.0131950378	5.74228451114	5.7415497303	12.0493516922	14.9151849128
2015	2	20	8	55.3321094513	6.20448158707	6.071434021	10.7517666817	13.5695796013
2015	2	20	9	54.0186805725	7.34718619113	7.15316843987	10.8461647034	14.8204824924
2015	2	20	10	54.4284219517	6.45314552964	6.14355444908	11.0076873302	12.5490467176
2015	2	20	11	56.2782145296	6.16122126852	5.8504370451	11.0205650657	13.1688844372
2015	2	20	12	55.1916344817	6.13650966241	5.8457999437	11.3135763755	11.9400005341
2015	2	20	13	58.4838037491	6.78298450396	6.47079871105	8.94514011299	10.2644667625
2015	2	20	14	60.5853719711	6.69169638818	6.46536897353	8.56650948524	9.19186223217
2015	2	20	15	63.9303474426	6.36287501406	6.14039242068	6.79645800591	7.24388933182
2015	2	20	16	67.8198394775	6.63885842577	6.51985526085	4.9879534528	5.81299475494
2015	2	20	17	69.9450846942	6.88235672684	6.86694610119	3.24881348531	5.36264235023
2015	2	20	18	70.7435398102	4.99983567043	4.99983567043	2.97114344493	4.57082986832
2015	2	20	19	72.442987442	6.56046795845	6.56046795845	2.6541389823	4.1635953784
2015	2	20	20	72.7218914032	5.5853344202	5.5853344202	2.69661011726	3.88962098098
2015	2	20	21	73.7191429138	4.79856598377	4.79856598377	2.51353305578	3.62111139991
2015	2	20	22	74.231672287	4.81225152437	4.81225152437	2.69389414787	3.80419610692
2015	2	20	23	74.5232009888	4.50505571382	4.50505571382	2.62127202749	4.5185918808
2015	2	21	0	74.5370845795	4.28241914511	4.28241914511	2.73514324485	3.55937343836
2015	2	21	1	72.945022583	4.49683320522	4.49683320522	2.11510586739	4.86003243923
2015	2	21	2	73.6149845123	4.04104596376	4.04104596376	0.705588313204	3.50842273235
2015	2	21	3	72.3380661011	4.50945567243	4.50945567243	0.912474870682	2.34429039716
2015	2	21	4	61.6350250244	7.33709448024	7.33709448024	1.92113423347	1.97964403761
2015	2	21	5	62.8137422551	7.18910336494	7.18910336494	2.38951927423	3.38841191269
2015	2	21	6	67.0079879761	5.67488454782	5.67488454782	3.28379380703	3.13605511189
2015	2	21	7	64.4028920784	6.75011357312	6.74881863594	4.33415532112	4.19170451164
2015	2	21	8	58.7747087479	7.89304836311	7.64207518101	6.12901389599	8.59027453786
2015	2	21	9	54.0089197159	7.40808479701	6.82285697363	7.05459056297	10.1500222948
2015	2	21	10	51.4039087296	10.4289114207	9.43401455879	10.3299393654	11.8273353577
2015	2	21	11	49.6242761612	10.9358622991	9.65856190327	10.4939327292	12.5815422889
2015	2	21	12	61.0698699951	8.64593078518	7.84799553385	9.03867696517	12.7916252613
2015	2	21	13	64.0361309052	7.77289782705	7.05032356302	8.142821908	10.5140893459
2015	2	21	14	65.2830734253	8.08036024867	7.45777225494	6.68351218041	10.2207415104
2015	2	21	15	64.2037517043	9.86251577406	9.08891057968	5.90769367461	7.62003707886
2015	2	21	16	63.5633983245	10.1018455134	9.51799488068	5.284324646	8.64210653305
2015	2	21	17	61.3306354363	11.753368702	11.4384536743	4.60685038567	8.00403289522
2015	2	21	18	62.3015213013	8.82702885329	8.82697880268	5.29160137746	7.17660307884
2015	2	21	19	60.9800281525	9.37777731199	9.37777731199	4.24991631508	5.38477364981
2015	2	21	20	62.447098732	9.40694403648	9.40694403648	2.78830987215	4.46123450994
2015	2	21	21	57.167681694	12.1362664769	12.1362664769	4.23879694939	5.83742797375
2015	2	21	22	52.0938310623	16.3986783028	16.3986783028	5.63599387777	10.5209383965
2015	2	21	23	49.9261579514	17.9230274762	17.9230274762	7.91612744331	12.5998833179
2015	2	22	0	51.2344017029	13.5346593857	13.5346593857	9.20487460299	11.8134901524
2015	2	22	1	51.7525625229	13.871271788	13.871271788	11.185290577	14.7782156467
2015	2	22	2	44.978206141	13.5241410732	13.5241410732	12.8710715771	16.1231278531
2015	2	22	3	41.0526065826	17.157752138	17.157752138	12.1118209362	16.6231486073
2015	2	22	4	41.2405738831	16.5476153086	16.5476153086	15.1491758823	20.0445137024
2015	2	22	5	35.7962454782	14.0938810405	14.0938810405	17.074703455	20.9454479218
2015	2	22	6	39.5890125882	12.5604422092	12.5604422092	17.3070464134	23.4233345985
2015	2	22	7	42.2813196182	13.3330710003	13.3281848995	16.6156532764	23.1965303421
2015	2	22	8	46.6522951126	12.2464245492	11.706994772	16.6897762594	20.5236949921
2015	2	22	9	45.8290306598	10.5577144456	9.69226717949	15.1531710363	18.9657144547
2015	2	22	10	48.4714378988	8.13293045812	7.36697518826	12.3950098275	14.9926450253
2015	2	22	11	53.4154630119	7.18914815148	6.45835783158	11.4008638859	13.3965002761
2015	2	22	12	54.6021595001	6.79262043016	6.00901345713	9.89133358002	11.0676772594
2015	2	22	13	58.6913013458	6.16636596741	5.49955618382	7.33755193242	9.29145336151
2015	2	22	14	59.6013578028	6.8317464718	6.12653098961	7.00817668438	9.80260038376
2015	2	22	15	62.7504566582	6.20467484426	5.65535049906	8.02509531137	10.5437078476
2015	2	22	16	64.6716938019	6.52787084983	6.12617215559	8.30123472214	11.0452671051
2015	2	22	17	65.6725158691	6.67080957463	6.43641138077	8.25445508957	11.3511738777
2015	2	22	18	65.5792242308	6.50067820638	6.50056946278	8.62820672989	11.1473031044
2015	2	22	19	62.9050474167	6.59423607427	6.59423607427	9.29534220695	11.2007439594
2015	2	22	20	60.9509706497	6.1105774641	6.1105774641	10.6554478967	11.978788468
2015	2	22	21	59.5559310913	4.84580123425	4.84580123425	10.8163732658	12.4917901793
2015	2	22	22	62.3501291275	5.72091430945	5.72091430945	10.7521697044	11.2159830139
2015	2	22	23	64.7228431702	4.62497482987	4.62497482987	9.19052004814	10.9204831123
2015	2	23	0	70.3010724081	3.87952804565	3.87952804565	8.17279673824	9.77002620697
2015	2	23	1	70.4402328071	3.23713433743	3.23713433743	6.16777809469	6.86474192142
2015	2	23	2	74.013796865	3.33116436005	3.33116436005	3.80660431705	5.04866373539
2015	2	23	3	71.6344947677	2.99706727266	2.99706727266	2.49883223918	4.64100682735
2015	2	23	4	72.1438961029	2.26022273302	2.26022273302	1.10299895656	3.47076272964
2015	2	23	5	70.2187004089	2.56328612244	2.56328612244	0.711611181498	2.63007444143
2015	2	23	6	68.8898105621	2.85841262341	2.85841262341	0.88908483088	1.92956519127
2015	2	23	7	66.981338501	4.11696999993	4.1167586767	0.854719422439	2.49172985554
2015	2	23	8	66.2057819366	4.38381555029	4.37430734816	0.793983768519	3.12982959151
2015	2	23	9	62.4586777041	6.70652125316	6.60215914249	0.775752022862	2.66239203293
2015	2	23	10	56.1306426856	7.01356705354	6.69537087364	0.808656898267	1.03971545578
2015	2	23	11	54.1782007217	6.7113032705	6.40032888256	1.29606875952	3.13110125065
2015	2	23	12	53.5184420847	6.31461953819	5.92886595633	2.24509501457	4.93757843971
2015	2	23	13	59.6503200531	6.2779678552	5.70350735994	3.60587525368	7.52754771709
2015	2	23	14	66.1139888763	5.69785623916	5.22670865059	3.69901919365	5.91147947311
2015	2	23	15	71.554517746	5.4976132142	5.10314249992	1.82185180544	5.61146128178
2015	2	23	16	75.9864790511	6.23348097025	5.93014991283	1.49008601622	4.89922142029
2015	2	23	17	77.1796989441	6.41007100924	6.28423237801	1.28256821101	4.16399652995
2015	2	23	18	70.8157107386	6.97878798933	6.97861183499	1.86436360179	3.3279344553
2015	2	23	19	69.9359843381	6.01053905487	6.01053905487	2.3697747419	5.02333557606
2015	2	23	20	70.4740791321	6.08718848228	6.08718848228	2.60822227031	4.5238134294
2015	2	23	21	70.6074997315	5.21289306998	5.21289306998	2.69824680042	4.34066951275
2015	2	23	22	72.7388286591	4.92098450661	4.92098450661	2.43970298767	4.18463176489
2015	2	23	23	71.0926760217	5.14836172465	5.14836172465	2.21397405579	5.77827939142
2015	2	24	0	67.9627361298	6.15904092789	6.15904092789	2.2153853178	5.65696964577
2015	2	24	1	65.2485144545	6.81650984287	6.81650984287	2.26086264849	5.94408173455
2015	2	24	2	63.3571023941	7.118917346	7.118917346	2.78568412022	4.28519131205
2015	2	24	3	64.2666001366	7.05065374383	7.05065374383	2.69920408726	7.27010687193
2015	2	24	4	66.2612862586	5.66464784585	5.66464784585	2.32501000166	7.18886159317
2015	2	24	5	66.8590629095	4.73047959805	4.73047959805	2.07319876552	6.66780689788
2015	2	24	6	67.7048683167	4.39826214314	4.39826214314	2.23521530628	7.07463150688
2015	2	24	7	65.9015411646	4.82811702967	4.82497096062	2.51725286245	7.75496630245
2015	2	24	8	63.9401445947	4.92375894228	4.70052063465	2.85208451748	8.90000374659
2015	2	24	9	61.9478359222	5.05254649605	4.72268903255	3.32720489525	6.69847989082
2015	2	24	10	60.3975839615	5.0362263555	4.64420415889	4.01550030708	8.42182636261
2015	2	24	11	63.26080513	4.89178903049	4.44862818718	3.67975461483	7.2423034192
2015	2	24	12	61.7763355746	5.75740617662	5.19645651622	2.99824428558	6.40786480904
2015	2	24	13	61.0735280464	5.01992187573	4.51359552441	2.51538645676	4.59623382502
2015	2	24	14	62.8052349091	5.21441773785	4.75619828701	2.75714617968	5.02723767471
2015	2	24	15	64.7040122083	6.35027020958	5.88890272427	2.21464765072	5.74829178759
2015	2	24	16	64.1798496246	7.1469469611	6.73818112584	1.79155297333	4.7313324213
2015	2	24	17	65.0357548222	8.14216390051	7.89327591301	1.78504643511	6.09482800961
2015	2	24	18	62.9517555237	8.01789146147	8.01740927191	2.39686851098	7.14977216721
2015	2	24	19	60.7738037109	8.96945963634	8.96945963634	3.39034519009	6.7141404908
2015	2	24	20	56.0812587738	9.28911906633	9.28911906633	4.44399106713	7.73195220956
2015	2	24	21	54.1863272771	8.52012491226	8.52012491226	4.18621789245	7.93037474155
2015	2	24	22	53.3828401566	7.6453230381	7.6453230381	4.24655544758	7.38112473488
2015	2	24	23	57.532448303	6.42460019189	6.42460019189	4.45174813271	10.1480727196
2015	2	25	0	59.2686140712	6.52944147587	6.52944147587	4.95345031318	12.6969861984
2015	2	25	1	61.2162546599	5.38995185842	5.38995185842	5.19344665919	13.7125225067
2015	2	25	2	58.4658470154	4.66583161094	4.66583161094	5.28953755187	13.4729876518
2015	2	25	3	57.1445188522	4.12241774797	4.12241774797	5.32650919926	13.4363100529
2015	2	25	4	56.7372384824	4.23332409128	4.23332409128	5.31534063816	11.8470642567
2015	2	25	5	55.31607282	4.19966697693	4.19966697693	4.87625074387	12.0521190166
2015	2	25	6	53.4598674774	6.48130202293	6.48130202293	4.79584198775	11.8368972634
2015	2	25	7	52.8128851299	9.68622816857	9.67804312706	5.07386446941	9.49814343452
2015	2	25	8	52.9991874695	10.4701221645	9.89576568926	4.78425589249	8.53182458878
2015	2	25	9	50.3509203298	9.70605047153	8.8533372879	4.02862238883	7.75309377218
2015	2	25	10	45.726108551	9.9038614422	8.81828141212	4.04686030007	7.74530579817
2015	2	25	11	47.7228751655	8.69664937299	7.77893269445	4.74171876907	7.38668162772
2015	2	25	12	48.804381061	9.50965709577	8.58174467087	4.17901050869	6.79295403582
2015	2	25	13	50.0101649626	9.20027441522	8.35697209835	5.42668055928	7.5467056036
2015	2	25	14	48.3919338781	9.51414574863	8.7749210429	6.76352703571	7.88513050993
2015	2	25	15	50.0886068344	9.97075294654	9.35978036182	5.97063159943	7.08977627754
2015	2	25	16	50.5405632143	10.677581722	10.3687660694	2.03888514687	6.83616375923
2015	2	25	17	54.8294401169	11.7798280233	11.7476972109	1.81601276994	4.88169254509
2015	2	25	18	57.4847170281	11.497028295	11.4967546735	1.91584097764	4.7231374979
2015	2	25	19	55.5970136817	11.4572835571	11.4572835571	2.81252968311	5.05660736561
2015	2	25	20	52.2120552063	11.7916665077	11.7916665077	2.74110242931	5.58857166767
2015	2	25	21	49.8170585632	11.5069344044	11.5069344044	3.59409999847	5.39108347893
2015	2	25	22	43.3808670044	11.5979793072	11.5979793072	6.65043795919	9.95894980431
2015	2	25	23	37.4836912155	12.7856426571	12.7856426571	6.97098636627	13.3419511318
2015	2	26	0	36.2773516049	10.4311950207	10.4311950207	5.71213530843	9.89517736435
2015	2	26	1	34.7740460833	9.43325847247	9.43325847247	7.55408656597	14.9987611771
2015	2	26	2	34.3034725189	9.03892640004	9.03892640004	8.34283578396	12.733785401
2015	2	26	3	34.5267295837	8.41012174418	8.41012174418	8.75853919983	12.2683212201
2015	2	26	4	35.542068623	7.93982985691	7.93982985691	7.68035283197	11.2329874039
2015	2	26	5	37.1878433228	7.73458993435	7.73458993435	7.07019531727	8.97267389298
2015	2	26	6	33.8846207082	8.33973948637	8.33973948637	7.60948741436	8.05067038536
2015	2	26	7	35.641576189	9.83900620888	9.83337545395	7.14231753349	8.11480331421
2015	2	26	8	35.3050756454	8.88516375621	8.61077284813	7.31850421429	9.0611114502
2015	2	26	9	40.8953232354	8.66019854619	8.13567781448	7.29592752457	8.2322114706
2015	2	26	10	54.970734839	7.81193669233	7.31487560272	6.81571573929	7.87081040215
2015	2	26	11	56.5663290024	6.3764508561	6.00175198735	5.78394877911	7.12404513359
2015	2	26	12	56.2691187844	5.66746739542	5.34164250521	5.68663722874	7.75313640339
2015	2	26	13	58.4769916534	4.92626587717	4.70794382231	5.68792466556	7.09710729122
2015	2	26	14	60.2674655914	5.45209600094	5.24064481258	5.31528530472	7.52452945709
2015	2	26	15	59.9995113548	5.82552152632	5.62579107285	5.1270147562	6.90078246593
2015	2	26	16	58.1888878191	6.14917545699	6.09378135204	4.52752251086	6.21257412434
2015	2	26	17	56.5140256882	7.61473589878	7.60795069638	4.304625841	4.99356520176
2015	2	26	18	55.8665654869	6.84683197547	6.84669160843	4.04578765975	4.18652319908
2015	2	26	19	53.0299083629	7.397060054	7.397060054	2.46531157432	3.46800220013
2015	2	26	20	51.3177664621	7.2755163908	7.2755163908	2.22495657839	2.66290306425
2015	2	26	21	51.2047585663	7.04830420017	7.04830420017	2.13048870189	2.70161284752
2015	2	26	22	50.8394670486	6.74269485474	6.74269485474	1.52386388183	2.41649044404
2015	2	26	23	48.6596107483	9.35880064964	9.35880064964	1.52072289586	2.24201309681
2015	2	27	0	47.5857761989	5.11081492901	5.11081492901	1.25886278935	2.23883891121
2015	2	27	1	44.1605741937	11.797959471	11.797959471	1.84121716022	3.48955379936
2015	2	27	2	52.6754933184	11.4198424816	11.4198424816	2.10759934783	4.57912537814
2015	2	27	3	70.7199625532	9.33060002327	9.33060002327	2.41724920273	5.11981076394
2015	2	27	4	76.0859069824	6.74669907859	6.74669907859	4.02984011173	7.12601935863
2015	2	27	5	75.4543819427	7.33128509725	7.33128509725	3.64490000184	9.28249955177
2015	2	27	6	71.9105472565	8.00146722794	8.00146722794	5.26996910572	8.80738146338
2015	2	27	7	67.1339645386	10.930236301	10.9256810195	4.91780924797	9.6883225441
2015	2	27	8	65.3405342102	12.9210348159	12.6206063286	5.06628084183	9.77108550072
2015	2	27	9	66.1463685202	13.8471536418	13.0447639786	5.93389307025	9.04729565574
2015	2	27	10	66.5335925241	12.906443404	12.0181676715	6.17523014545	9.90423941612
2015	2	27	11	67.4132518768	12.1540908181	11.1851687431	5.84165680408	8.67087078094
2015	2	27	12	67.1810032041	12.5029886755	11.4030423164	4.26540087685	9.32080459595
2015	2	27	13	67.9266242981	11.8816522812	10.8770320415	4.21383166313	8.76293897629
2015	2	27	14	68.0750312805	11.3056665084	10.3934968635	4.72995394029	8.73837810603
2015	2	27	15	68.8319721222	10.9463979211	10.1787953377	5.08156919479	9.66013407707
2015	2	27	16	67.1068725586	13.4415495806	12.6433382034	4.9832173659	8.91760396957
2015	2	27	17	64.4698619843	15.2744622165	14.6934496409	5.02403450012	8.89654660225
2015	2	27	18	65.6328203434	15.1275877779	15.1244735718	4.23797905445	11.6929958772
2015	2	27	19	58.436337471	15.6377591427	15.6377591427	3.38741579924	13.4084765978
2015	2	27	20	53.1341104507	16.6469490528	16.6469490528	4.30633759499	12.9906191826
2015	2	27	21	44.9760812618	16.6930611843	16.6930611843	7.35609602928	13.8342036933
2015	2	27	22	38.6353845046	17.6942420006	17.6942420006	8.26740264893	15.0362139008
2015	2	27	23	34.9456772016	18.0106089864	18.0106089864	9.84672211737	16.1598558426
2015	2	28	0	31.9467609356	16.8819541931	16.8819541931	11.6574427672	16.4817705154
2015	2	28	1	30.5646207713	15.4419183969	15.4419183969	11.7809333801	16.5253422266
2015	2	28	2	33.5589818612	15.1769705181	15.1769705181	12.4332726002	16.3349871635
2015	2	28	3	42.6065597534	13.0655677319	13.0655677319	10.9013576508	15.671766758
2015	2	28	4	37.7286510468	11.6960211364	11.6960211364	11.1470403671	16.7713209679
2015	2	28	5	34.327287674	13.5936151694	13.5936151694	10.677185297	15.8976986408
2015	2	28	6	31.0155177374	10.6311204433	10.6311204433	10.0376455031	13.7504627705
2015	2	28	7	41.526219368	11.7638376294	11.7050910151	8.64081764221	13.6365989649
2015	2	28	8	46.1859540939	11.0886140362	10.3167297328	8.29313759617	13.4472432972
2015	2	28	9	44.2425365448	9.01315122527	8.11916399002	8.16558438808	12.3886151314
2015	2	28	10	49.658494826	8.24733028115	7.42059719257	7.84186565876	10.3123722076
2015	2	28	11	50.5624920507	7.7816620853	6.91987323761	6.88485744036	9.95255776816
2015	2	28	12	61.2624673843	6.77556466526	6.09581997624	6.77140607337	9.39090462206
2015	2	28	13	67.4952623989	5.32951617496	4.8170286417	5.80518482463	8.81525304332
2015	2	28	14	71.8256778717	4.37422762852	4.00048530102	5.4331356287	7.02298140526
2015	2	28	15	75.6716270447	4.38248030188	4.0532238325	4.44049738261	6.31404912633
2015	2	28	16	80.1482601166	3.39970751812	3.20256029647	4.80445301533	6.20734614831
2015	2	28	17	78.5180422516	3.61887505979	3.50146175506	5.1593773365	6.50615143776
2015	2	28	18	76.7584400177	4.19520878442	4.19468569756	4.82461408629	6.07572232958
2015	2	28	19	75.7714042664	5.15393924713	5.15393924713	4.54171264172	5.88462238871
2015	2	28	20	73.7076854706	4.91501748562	4.91501748562	3.86923968792	5.68264082998
2015	2	28	21	73.5092200329	4.06403064728	4.06403064728	3.3996026516	5.52912030208
2015	2	28	22	74.6703583763	3.60530024767	3.60530024767	3.08621954918	6.74349902544
2015	2	28	23	74.7583661669	4.81962422774	4.81962422774	4.94120493243	6.31807889672
2015	3	1	0	73.6638050079	3.52505265899	3.52505265899	4.08191911061	4.73650872707
2015	3	1	1	74.3669270218	3.20893891113	3.20893891113	3.67725038528	5.95090246201
2015	3	1	2	73.3359916811	3.35022578565	3.35022578565	2.60856443644	3.60652965307
2015	3	1	3	72.9324880824	3.02118837833	3.02118837833	2.17914945386	3.27968648065
2015	3	1	4	68.1789059569	3.20320062017	3.20320062017	1.36452156305	3.38511937857
2015	3	1	5	63.7164649963	2.89128357172	2.89128357172	1.59301368311	2.63578885794
2015	3	1	6	60.8676747143	2.9521943751	2.9521943751	2.50051891804	3.09868615866
2015	3	1	7	55.5374927521	3.52499775541	3.52369868755	3.34374284744	3.79198497534
2015	3	1	8	54.9225303425	3.420461075	3.34732782841	2.12679223376	3.20320898294
2015	3	1	9	62.1761967739	2.87022602407	2.77336150457	3.47657226522	8.08615446091
2015	3	1	10	71.3261687141	2.61908934587	2.51688086987	4.50931477547	11.1703913212
2015	3	1	11	76.4325073438	3.27731480712	3.10377603769	4.1575268507	10.5186407793
2015	3	1	12	80.5800304413	2.64624781345	2.48080807924	4.35690842324	10.3199653625
2015	3	1	13	81.8208217621	2.31349113257	2.16516190767	4.2817363739	11.617316246
2015	3	1	14	82.2354477366	2.55970443297	2.39708411694	4.55575633049	12.3243594476
2015	3	1	15	82.5685214996	2.85258922527	2.68817543983	4.83494818956	12.8669122685
2015	3	1	16	82.1247577667	3.12698351615	2.97692535879	5.10270664453	14.3255579472
2015	3	1	17	82.0821727383	3.29919514347	3.20848053694	4.67763948441	14.44617486
2015	3	1	18	80.0138134802	2.42037402646	2.4199462533	4.34977293015	12.1198420353
2015	3	1	19	78.7798290253	4.44922818923	4.44922818923	4.60136592388	12.22330941
2015	3	1	20	74.2199287415	6.28243327141	6.28243327141	5.47731101513	12.9718331356
2015	3	1	21	70.2790737152	6.27532839775	6.27532839775	5.63792590172	11.4793391228
